imei,grade,type,region,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
359646704194817,A,Scratch,D10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359646704194817,A,Shape,D11,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359646704194817,A,Shape,D12,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359646704194817,A,Scratch,D13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359646704194817,A,Crack,D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359646704194817,A,Crack,D10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
359646704194817,A,Crack,D11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
351999628956003,A,Scratch,D1,16840.0,8108.0,4564.0,4260.0,2848.0,1744.0,1724.0,1632.0,1440.0,1040.0,3273.535,805.096,3098.333,2192.615,3076.868,1496.101,2640.298,1790.362,3309.163,2215.634,3562.567,699.112,2582.687,1709.369,3436.143,673.16,2599.433,1739.605,3273.413,1307.64
351999628956003,A,Scratch,D2,6896.0,5652.0,2040.0,1004.0,948.0,408.0,400.0,0.0,0.0,0.0,2744.363,3018.273,3489.538,3228.926,3017.68,3827.028,2577.66,3616.688,2979.122,2674.597,2558.378,3639.636,2647.957,2745.32,0.0,0.0,0.0,0.0,0.0,0.0
351999628956003,A,Scratch,D3,4972.0,2740.0,680.0,556.0,504.0,468.0,0.0,0.0,0.0,0.0,2974.769,5563.634,3620.576,5530.949,2931.823,6311.803,3494.866,5282.864,2897.016,6266.48,3624.406,4845.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351999628956003,A,Scratch,D4,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2141.912,5231.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351999628956003,A,Scratch,D5,4848.0,1928.0,748.0,496.0,484.0,0.0,0.0,0.0,0.0,0.0,856.0,4662.036,910.218,6546.261,1308.415,5139.264,487.678,5219.295,895.816,5054.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351999628956003,A,Scratch,D6,736.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.469,4226.25,1192.179,4280.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351999628956003,A,Scratch,D7,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.072,2353.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351999628956003,A,Scratch,D8,11748.0,5212.0,2912.0,1852.0,784.0,648.0,576.0,500.0,496.0,444.0,2115.396,1411.359,2302.509,1583.787,2470.838,1375.2,2365.65,806.214,2536.599,1432.538,2422.424,1177.558,2446.719,1119.806,2271.978,753.721,2397.134,1182.52,2537.496,1399.12
351999628956003,A,Scratch,D9,4676.0,4260.0,3756.0,3380.0,2664.0,1464.0,1336.0,1216.0,816.0,628.0,2187.985,3617.21,1803.307,3709.067,1883.564,4216.124,1881.749,2575.262,1566.677,3301.137,2474.569,3722.235,2455.936,2809.076,2521.268,3011.189,2146.635,3562.069,1963.289,4425.35
351999628956003,A,Scratch,D10,1104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.136,509.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351999628956003,A,Shape,D11,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351999628956003,A,Shape,D12,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351999628956003,A,Scratch,D13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351999628956003,A,Crack,D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351999628956003,A,Crack,D10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
351999628956003,A,Crack,D11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
358805900034513,A,Scratch,D1,2336.0,1504.0,804.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,3428.185,562.181,3349.835,457.475,3509.475,2404.692,3492.142,523.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358805900034513,A,Scratch,D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358805900034513,A,Scratch,D3,956.0,764.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3264.507,6401.096,3004.048,5788.708,3255.292,6367.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358805900034513,A,Scratch,D4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358805900034513,A,Scratch,D5,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.926,5114.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358805900034513,A,Scratch,D6,8120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.671,3633.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358805900034513,A,Scratch,D7,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.626,1650.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358805900034513,A,Scratch,D8,1312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.728,1119.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358805900034513,A,Scratch,D9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358805900034513,A,Scratch,D10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358805900034513,A,Shape,D11,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358805900034513,A,Shape,D12,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358805900034513,A,Scratch,D13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358805900034513,A,Crack,D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358805900034513,A,Crack,D10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
358805900034513,A,Crack,D11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
358900785405134,A,Scratch,D1,5556.0,2216.0,1980.0,972.0,620.0,604.0,556.0,544.0,480.0,468.0,2612.916,2464.753,2797.096,462.074,2799.672,485.385,3029.298,486.714,3484.539,572.603,3454.725,534.156,3551.421,606.629,3334.397,491.074,3345.433,510.517,2960.004,469.71
358900785405134,A,Scratch,D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358900785405134,A,Scratch,D3,24496.0,464.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2892.722,6587.798,2742.569,5094.586,2711.412,5106.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358900785405134,A,Scratch,D4,24800.0,5848.0,2756.0,2592.0,1996.0,1588.0,1324.0,928.0,900.0,792.0,2015.971,6524.426,1563.742,6411.014,1478.654,6398.671,1600.781,6498.272,1849.342,6355.658,1590.001,6317.19,1896.518,6444.289,2176.267,6431.302,1901.264,6330.651,1832.591,6320.3
358900785405134,A,Scratch,D5,27388.0,8328.0,1576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.884,6547.37,998.12,4922.405,1064.977,5207.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358900785405134,A,Scratch,D6,50904.0,2448.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.181,2877.991,1065.265,3206.552,1029.27,3175.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358900785405134,A,Scratch,D7,7220.0,6588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.394,451.72,1005.944,434.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358900785405134,A,Scratch,D8,17404.0,4748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2263.44,2383.464,1759.335,1531.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358900785405134,A,Scratch,D9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358900785405134,A,Scratch,D10,13176.0,5264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2497.634,370.822,1580.568,362.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358900785405134,A,Shape,D11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900785405134,A,Shape,D12,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358900785405134,A,Scratch,D13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358900785405134,A,Crack,D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358900785405134,A,Crack,D10,107.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7840.0,1648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
358900785405134,A,Crack,D11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
359577626795300,A,Scratch,D1,10900.0,1916.0,1848.0,1380.0,1108.0,960.0,0.0,0.0,0.0,0.0,3115.629,1435.399,2588.318,2190.927,3112.553,1339.238,3115.057,1357.315,2571.345,2190.659,3167.701,1480.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359577626795300,A,Scratch,D2,1704.0,1664.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3601.643,2833.196,3601.039,2595.177,3603.53,3403.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359577626795300,A,Scratch,D3,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3598.37,4831.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359577626795300,A,Scratch,D4,1516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.547,5761.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359577626795300,A,Scratch,D5,6356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.884,5841.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359577626795300,A,Scratch,D6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359577626795300,A,Scratch,D7,1436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.208,1599.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359577626795300,A,Scratch,D8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359577626795300,A,Scratch,D9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359577626795300,A,Scratch,D10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359577626795300,A,Shape,D11,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359577626795300,A,Shape,D12,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359577626795300,A,Scratch,D13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359577626795300,A,Crack,D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359577626795300,A,Crack,D10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
359577626795300,A,Crack,D11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
359646704867784,A,Scratch,D1,4440.0,3584.0,1032.0,932.0,836.0,472.0,0.0,0.0,0.0,0.0,3560.876,668.118,3003.203,1508.998,3112.249,760.02,2736.164,2125.899,3123.016,738.93,2764.824,2142.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359646704867784,A,Scratch,D2,21828.0,13840.0,1960.0,816.0,800.0,572.0,0.0,0.0,0.0,0.0,2855.924,3095.338,3159.924,3660.699,2892.393,3569.423,2913.167,3549.379,2911.677,3612.954,2709.44,4542.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359646704867784,A,Scratch,D3,5096.0,3492.0,2584.0,1764.0,992.0,480.0,0.0,0.0,0.0,0.0,3546.162,6309.335,3465.261,5519.454,3132.287,5718.935,3369.116,4744.027,3392.827,4736.774,2578.435,4980.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359646704867784,A,Scratch,D4,2296.0,1860.0,1628.0,1516.0,860.0,588.0,520.0,440.0,0.0,0.0,2109.294,6477.825,2055.489,5692.291,2129.4,6480.738,1639.313,6411.061,2474.517,5687.741,1670.915,6412.88,1745.293,5427.964,1634.279,6360.153,0.0,0.0,0.0,0.0
359646704867784,A,Scratch,D5,8104.0,5000.0,4208.0,2540.0,2136.0,1472.0,1012.0,916.0,420.0,416.0,413.71,5488.811,1405.828,4801.378,909.901,5128.203,405.029,4857.496,1193.993,6381.977,1209.595,6398.462,1075.739,5722.439,1090.871,5720.136,1074.741,5895.191,1253.435,4772.37
359646704867784,A,Scratch,D6,4244.0,1928.0,964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.953,4493.891,1347.938,3382.482,1306.324,2998.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359646704867784,A,Scratch,D7,3108.0,3060.0,2008.0,1056.0,796.0,540.0,404.0,0.0,0.0,0.0,471.201,617.352,969.632,2428.934,924.411,1350.881,405.103,1223.633,615.257,1311.759,495.655,602.109,949.115,1371.237,0.0,0.0,0.0,0.0,0.0,0.0
359646704867784,A,Scratch,D8,2876.0,1240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587.619,845.052,1614.28,863.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359646704867784,A,Scratch,D9,5836.0,3876.0,3128.0,1152.0,988.0,844.0,664.0,464.0,400.0,0.0,1761.547,4468.919,1973.346,4319.169,1959.755,3597.005,1887.791,4221.228,1439.181,2887.366,1435.788,2945.487,1759.752,2820.692,1903.071,4236.255,1762.376,2760.805,0.0,0.0
359646704867784,A,Scratch,D10,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1669.648,528.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359646704867784,A,Shape,D11,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359646704867784,A,Shape,D12,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359646704867784,A,Scratch,D13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
