imei,grade,type,region,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
355980282645096,C,Scratch,R4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355980282645096,C,Scratch,R5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990489271854,C,Scratch,R1,1020,988,848,832,568,492,452,0,0,0,2257.179,436.767,2125.429,1148.555,2232.345,366.896,2306.959,351.74,2053.005,568.859,1771.146,1595.758,2161.593,1235.388,0.0,0.0,0.0,0.0,0.0,0.0
352990489271854,C,Scratch,R2,652,504,0,0,0,0,0,0,0,0,1796.346,2643.784,1749.481,2633.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990489271854,C,Scratch,R3,1048,580,508,0,0,0,0,0,0,0,2250.866,5920.941,1958.568,5017.008,2150.099,5559.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990489271854,C,Scratch,R4,624,0,0,0,0,0,0,0,0,0,1992.311,2055.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990489271854,C,Scratch,R5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990488930492,C,Scratch,R1,572,516,436,424,412,0,0,0,0,0,1884.327,1109.323,1956.679,1496.215,1992.437,1559.404,2002.012,290.292,1905.838,884.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990488930492,C,Scratch,R2,544,468,452,0,0,0,0,0,0,0,1996.454,3675.811,1908.209,4014.593,2100.835,4051.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990488930492,C,Scratch,R3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990488930492,C,Scratch,R4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990488930492,C,Scratch,R5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990486410638,C,Scratch,R1,504,0,0,0,0,0,0,0,0,0,1688.544,1275.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990486410638,C,Scratch,R2,660,0,0,0,0,0,0,0,0,0,2217.456,4036.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990486410638,C,Scratch,R3,1048,972,676,468,416,0,0,0,0,0,2232.67,5199.177,2214.594,5087.2,2221.748,4177.288,2172.225,5140.38,2142.185,5035.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990486410638,C,Scratch,R4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990486410638,C,Scratch,R5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990486160415 - 3,C,Scratch,R1,420,0,0,0,0,0,0,0,0,0,1968.985,1622.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990486160415 - 3,C,Scratch,R2,676,640,584,564,548,448,432,0,0,0,1717.228,3434.625,2260.997,2873.196,2234.089,3117.459,2252.051,3816.865,2050.881,3647.722,1839.826,2901.101,2267.321,2995.994,0.0,0.0,0.0,0.0,0.0,0.0
352990486160415 - 3,C,Scratch,R3,896,516,504,0,0,0,0,0,0,0,2242.126,5580.075,2064.506,4659.021,2133.697,4653.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990486160415 - 3,C,Scratch,R4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990486160415 - 3,C,Scratch,R5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351884709167516,C,Scratch,R1,3544,2984,2892,2736,2612,2304,2256,1744,1704,1648,2237.928,1097.244,1881.191,1354.722,1794.916,1189.012,2165.919,1248.188,2195.361,1707.347,2187.63,1949.478,2235.163,1580.503,2258.421,981.925,1999.987,437.795,2116.432,937.94
351884709167516,C,Scratch,R2,3940,1340,1120,1108,952,948,844,580,524,424,2235.625,2558.689,2273.027,2977.044,2272.156,3933.515,2273.886,2923.569,2201.678,2374.125,2272.707,4039.925,2266.163,3778.268,1948.319,3276.593,2264.799,2506.729,1674.069,2638.28
351884709167516,C,Scratch,R3,2344,1948,1928,1868,1844,1824,1556,1528,1508,1232,1974.914,5004.841,2223.4,4253.656,1702.583,4616.687,1849.906,5764.984,2229.549,5097.857,1951.212,5068.409,2194.57,4943.819,2041.928,5741.923,2232.133,4653.954,2237.64,4706.15
351884709167516,C,Scratch,R4,2196,420,0,0,0,0,0,0,0,0,1940.358,2033.466,1981.718,2120.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351884709167516,C,Scratch,R5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351884707400653,C,Scratch,R1,1376,1348,1100,1060,528,0,0,0,0,0,2004.373,364.087,2256.67,1960.645,2211.116,511.507,1951.247,1356.482,2155.972,2048.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351884707400653,C,Scratch,R2,972,932,896,888,824,780,732,680,544,536,2142.709,3606.12,2139.105,3049.651,2047.063,3686.081,1713.046,3456.945,1705.736,2863.593,2171.185,3204.641,2250.034,3711.693,2108.407,3464.489,2253.348,3629.299,1903.099,3538.2
351884707400653,C,Scratch,R3,1688,1264,860,760,728,644,628,628,600,580,2011.674,5958.696,1922.253,4752.674,2227.449,5945.707,1838.981,4767.218,2072.143,5659.125,1671.888,4557.898,2123.432,5988.022,1709.185,5938.568,2248.592,4874.594,2246.924,4827.65
351884707400653,C,Scratch,R4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351884707400653,C,Scratch,R5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351884703360489,C,Scratch,R1,692,624,612,564,536,528,500,432,432,428,2122.595,512.179,2098.93,465.517,1769.262,2178.691,2266.164,1219.047,1969.08,486.616,1759.445,1236.919,1842.889,576.093,1922.126,1683.978,1771.253,2058.254,2074.164,1301.87
351884703360489,C,Scratch,R2,1900,1664,1128,1052,860,636,576,512,440,436,2198.721,3488.721,2231.742,3310.613,1825.727,2755.613,2253.723,3221.479,1757.093,2361.886,1987.865,3253.494,2251.046,3830.108,1745.566,2291.282,1683.767,2325.32,2259.704,3616.21
351884703360489,C,Scratch,R3,2952,2184,1652,1480,1376,1360,1280,1196,1060,952,2013.303,5794.951,1880.529,5771.72,2018.091,5483.116,1748.836,5953.638,1950.974,5427.254,1749.332,5736.103,2056.49,4530.251,2139.179,4170.04,1934.681,4157.145,2103.508,5470.87
351884703360489,C,Scratch,R4,536,0,0,0,0,0,0,0,0,0,2042.312,1902.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351884703360489,C,Scratch,R5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
